ID_ELEVE,GENRE,AGE,NIVEAU,ID_PARENT
E03549,f,14,2nde,P2685
E03550,f,9,1ère,P3384
E03551,f,13,4ème,P0659
E03552,m,15,5ème,P3618
E03553,f,12,CM1,P3062
E03554,f,11,6ème,P2956
E03555,m,14,5ème,P0267
E03556,m,14,1ère,P3418
E03557,f,13,CM1,P2354
E03558,f,9,2nde,P1993
E03559,f,10,CM1,P0078
E03560,m,15,4ème,P3617
E03561,m,14,4ème,P1391
E03562,f,12,6ème,P2452
E03563,m,12,3ème,P0963
E03564,f,14,CM2,P3007
E03565,m,10,CM1,P4586
E03566,m,13,1ère,P0970
E03567,m,15,Terminale,P0602
E03568,f,11,1ère,P4751
E03569,f,15,5ème,P4656
E03570,m,8,5ème,P1678
E03571,m,8,CM2,P3290
E03572,m,9,1ère,P1001
E03573,f,12,CM2,P2780
E03574,m,14,5ème,P0438
E03575,f,9,4ème,P0030
E03576,m,13,Terminale,P4907
E03577,m,14,Terminale,P1859
E03578,m,10,2nde,P1503
E03579,f,15,1ère,P2314
E03580,f,9,2nde,P1420
E03581,f,15,6ème,P3879
E03582,m,8,3ème,P1814
E03583,m,11,Terminale,P1142
E03584,f,12,3ème,P2138
E03585,f,13,5ème,P2300
E03586,m,14,6ème,P0305
E03587,m,15,4ème,P1296
E03588,f,14,6ème,P2314
E03589,f,12,4ème,P4564
E03590,f,8,4ème,P3526
E03591,f,11,6ème,P0150
E03592,f,14,3ème,P4928
E03593,m,15,CM1,P3863
E03594,f,11,CM2,P0206
E03595,f,10,2nde,P1267
E03596,f,12,6ème,P4594
E03597,f,9,2nde,P4035
E03598,m,9,3ème,P3146
E03599,m,14,1ère,P2898
E03600,f,8,4ème,P4764
E03601,f,13,4ème,P2945
E03602,f,11,CM2,P2996
E03603,m,9,1ère,P4914
E03604,m,15,5ème,P1116
E03605,f,12,3ème,P4755
E03606,m,15,4ème,P4199
E03607,f,13,CM1,P3713
E03608,m,11,4ème,P3155
E03609,f,12,Terminale,P4510
E03610,m,9,Terminale,P3184
E03611,f,11,CM2,P1800
E03612,f,14,3ème,P0783
E03613,m,9,6ème,P2774
E03614,f,11,Terminale,P4321
E03615,f,8,CM1,P3443
E03616,f,11,Terminale,P2842
E03617,m,10,2nde,P0665
E03618,f,12,CM2,P0703
E03619,m,12,CM2,P0238
E03620,f,8,5ème,P2828
E03621,f,13,CM1,P4862
E03622,m,15,2nde,P2540
E03623,f,14,CM2,P4340
E03624,f,11,3ème,P1457
E03625,f,9,1ère,P2147
E03626,f,8,5ème,P3007
E03627,m,12,1ère,P0172
E03628,m,14,3ème,P2826
E03629,f,11,2nde,P2759
E03630,f,8,1ère,P0925
E03631,m,13,5ème,P0943
E03632,m,15,3ème,P1532
E03633,m,10,3ème,P3688
E03634,f,10,CM2,P1266
E03635,f,9,2nde,P2881
E03636,f,9,CM2,P2911
E03637,m,8,CM2,P1664
E03638,f,9,2nde,P0167
E03639,f,13,4ème,P4032
E03640,m,12,Terminale,P3066
E03641,m,10,3ème,P0986
E03642,m,10,4ème,P3061
E03643,m,9,2nde,P1029
E03644,f,11,5ème,P3073
E03645,m,12,6ème,P1468
E03646,m,14,4ème,P0052
E03647,f,14,CM2,P2288
E03648,m,14,2nde,P1719
E03649,f,13,CM1,P4230
E03650,f,8,5ème,P3104
E03651,f,10,Terminale,P2792
E03652,f,15,CM1,P2986
E03653,f,14,4ème,P2992
E03654,f,14,Terminale,P0595
E03655,f,11,4ème,P1732
E03656,m,8,Terminale,P4932
E03657,m,14,4ème,P0514
E03658,f,15,4ème,P0502
E03659,m,12,5ème,P3150
E03660,f,11,2nde,P4664
E03661,f,12,5ème,P2444
E03662,m,8,5ème,P1848
E03663,f,11,5ème,P3058
E03664,f,8,5ème,P1696
E03665,f,14,4ème,P4723
E03666,m,9,2nde,P4473
E03667,f,15,1ère,P4422
E03668,m,14,Terminale,P4260
E03669,f,10,5ème,P2711
E03670,m,13,CM2,P4181
E03671,f,9,6ème,P3384
E03672,m,13,CM2,P3898
E03673,f,10,CM2,P2529
E03674,m,13,6ème,P0400
E03675,m,8,5ème,P3502
E03676,f,9,CM2,P3095
E03677,f,9,CM1,P0473
E03678,m,14,4ème,P3761
E03679,f,8,2nde,P1107
E03680,f,8,3ème,P1933
E03681,f,11,CM2,P4603
E03682,m,10,5ème,P2831
E03683,f,8,Terminale,P4267
E03684,f,13,1ère,P2174
E03685,m,10,3ème,P1647
E03686,m,14,2nde,P4710
E03687,f,8,4ème,P2202
E03688,m,14,3ème,P1509
E03689,f,14,CM1,P4184
E03690,m,15,1ère,P2189
E03691,m,9,Terminale,P0997
E03692,f,12,3ème,P2074
E03693,f,13,3ème,P0300
E03694,m,9,6ème,P4179
E03695,f,13,CM1,P1504
E03696,f,14,CM1,P3485
E03697,f,8,6ème,P2336
E03698,m,9,1ère,P2006
E03699,m,12,CM2,P0145
E03700,f,9,2nde,P3425
E03701,f,8,2nde,P2353
E03702,m,11,CM1,P2705
E03703,f,15,3ème,P2969
E03704,m,15,CM2,P4536
E03705,f,11,CM1,P1838
E03706,f,12,CM2,P3386
E03707,f,14,1ère,P3614
E03708,m,13,CM2,P4224
E03709,m,14,CM1,P4313
E03710,f,15,6ème,P3340
E03711,m,13,1ère,P4517
E03712,m,15,6ème,P3700
E03713,m,10,Terminale,P3207
E03714,m,11,1ère,P0551
E03715,m,9,CM1,P3862
E03716,f,11,2nde,P3473
E03717,m,14,6ème,P4347
E03718,f,9,3ème,P3096
E03719,m,13,4ème,P0882
E03720,m,9,3ème,P3592
E03721,f,9,4ème,P4354
E03722,f,10,CM1,P3744
E03723,f,12,2nde,P0250
E03724,m,14,2nde,P2766
E03725,m,8,CM2,P1272
E03726,m,10,3ème,P2962
E03727,f,8,Terminale,P4995
E03728,m,13,6ème,P2859
E03729,f,14,Terminale,P3165
E03730,m,11,2nde,P0022
E03731,m,12,Terminale,P4924
E03732,m,15,3ème,P2604
E03733,m,13,5ème,P1105
E03734,f,12,6ème,P1003
E03735,f,15,2nde,P0445
E03736,f,12,CM2,P1213
E03737,f,14,2nde,P2232
E03738,f,10,4ème,P1290
E03739,m,9,CM2,P2043
E03740,m,10,3ème,P3331
E03741,m,11,4ème,P2527
E03742,f,13,CM2,P2023
E03743,f,13,1ère,P4906
E03744,f,12,1ère,P0234
E03745,f,15,6ème,P2386
E03746,f,15,Terminale,P3271
E03747,f,14,Terminale,P0659
E03748,f,11,Terminale,P1326
E03749,m,11,1ère,P2852
E03750,m,10,5ème,P3659
E03751,m,12,6ème,P2434
E03752,f,8,Terminale,P3594
E03753,m,14,4ème,P3250
E03754,f,12,5ème,P4755
E03755,f,12,5ème,P2838
E03756,m,12,4ème,P4598
E03757,m,10,CM1,P3016
E03758,f,15,CM1,P2715
E03759,m,11,1ère,P0010
E03760,m,12,4ème,P0588
E03761,f,15,1ère,P2352
E03762,m,12,4ème,P2133
E03763,m,13,CM2,P4151
E03764,m,13,CM2,P4659
E03765,f,10,CM1,P0460
E03766,m,10,5ème,P1671
E03767,m,12,1ère,P1085
E03768,f,12,3ème,P2950
E03769,m,15,3ème,P0384
E03770,m,8,5ème,P1056
E03771,m,11,2nde,P3537
E03772,m,9,Terminale,P2296
E03773,m,11,4ème,P3482
E03774,f,10,1ère,P3325
E03775,m,8,5ème,P2845
E03776,m,10,5ème,P1658
E03777,f,9,5ème,P3922
E03778,f,15,3ème,P3250
E03779,m,15,2nde,P0475
E03780,f,10,CM1,P1463
E03781,m,14,4ème,P1002
E03782,f,14,3ème,P4457
E03783,m,14,1ère,P3212
E03784,m,9,4ème,P2985
E03785,m,12,CM2,P2918
E03786,f,15,2nde,P0751
E03787,f,13,Terminale,P1185
E03788,f,8,Terminale,P0334
E03789,m,10,1ère,P2750
E03790,f,10,Terminale,P3551
E03791,f,10,3ème,P1817
E03792,f,12,2nde,P4630
E03793,m,13,5ème,P0887
E03794,m,13,CM1,P3702
E03795,f,8,3ème,P3686
E03796,m,11,5ème,P4215
E03797,f,9,1ère,P1225
E03798,f,15,1ère,P0203
E03799,f,14,5ème,P0024
E03800,f,11,4ème,P2462
E03801,f,13,CM1,P2436
E03802,f,10,5ème,P0202
E03803,m,9,3ème,P3100
E03804,m,9,1ère,P0872
E03805,m,15,4ème,P4467
E03806,f,13,5ème,P3225
E03807,m,8,2nde,P2638
E03808,m,13,5ème,P2881
E03809,m,12,CM2,P0187
E03810,m,10,CM1,P3713
E03811,m,15,3ème,P4747
E03812,f,15,6ème,P0692
E03813,m,14,CM1,P4075
E03814,f,10,6ème,P1991
E03815,f,11,3ème,P1125
E03816,f,13,2nde,P0118
E03817,f,12,CM2,P0069
E03818,m,8,Terminale,P1459
E03819,m,8,CM2,P0064
E03820,f,13,Terminale,P2397
E03821,f,10,6ème,P2236
E03822,m,8,Terminale,P1944
E03823,f,12,Terminale,P1145
E03824,f,9,4ème,P3609
E03825,m,15,CM1,P0332
E03826,f,11,CM2,P0126
E03827,f,9,CM2,P0107
E03828,f,8,2nde,P0531
E03829,f,15,CM1,P0243
E03830,f,11,6ème,P4358
E03831,f,13,Terminale,P3014
E03832,f,9,5ème,P0334
E03833,f,15,5ème,P4511
E03834,m,13,6ème,P1647
E03835,m,14,Terminale,P1203
E03836,f,8,Terminale,P3983
E03837,m,11,CM2,P2335
E03838,f,12,CM2,P2538
E03839,f,11,CM2,P2961
E03840,m,10,2nde,P2459
E03841,f,13,CM1,P3092
E03842,f,14,CM2,P4972
E03843,m,14,6ème,P0051
E03844,f,12,4ème,P4374
E03845,m,11,CM1,P4406
E03846,f,8,3ème,P0260
E03847,m,9,5ème,P0827
E03848,m,11,6ème,P4735
E03849,f,15,6ème,P0764
E03850,m,10,Terminale,P1422
E03851,m,14,Terminale,P1405
E03852,m,15,6ème,P4430
E03853,f,11,6ème,P2803
E03854,m,12,CM2,P4611
E03855,f,14,3ème,P4538
E03856,f,12,5ème,P3544
E03857,m,11,CM1,P4161
E03858,f,11,CM1,P3723
E03859,m,8,CM1,P4420
E03860,m,15,4ème,P0832
E03861,m,15,2nde,P2569
E03862,f,9,1ère,P1754
E03863,f,15,6ème,P1752
E03864,f,10,4ème,P0445
E03865,m,12,5ème,P1788
E03866,f,14,6ème,P0385
E03867,m,14,5ème,P2777
E03868,m,11,CM1,P4408
E03869,m,12,6ème,P4574
E03870,f,13,CM2,P1177
E03871,f,15,3ème,P1137
E03872,m,10,2nde,P3475
E03873,m,11,CM1,P4635
E03874,f,10,2nde,P2802
E03875,m,11,Terminale,P0350
E03876,m,9,Terminale,P4923
E03877,m,13,6ème,P4287
E03878,m,8,CM1,P3309
E03879,f,13,4ème,P0755
E03880,m,15,3ème,P0406
E03881,f,14,5ème,P4682
E03882,f,8,5ème,P4276
E03883,m,14,2nde,P2421
E03884,f,11,5ème,P2689
E03885,m,15,CM1,P4285
E03886,f,13,2nde,P2803
E03887,m,12,6ème,P4571
E03888,f,10,CM1,P0995
E03889,m,11,1ère,P0042
E03890,m,9,1ère,P2616
E03891,m,12,CM2,P2424
E03892,m,9,1ère,P4729
E03893,m,13,CM2,P0867
E03894,f,14,Terminale,P2554
E03895,f,8,CM1,P1588
E03896,m,15,Terminale,P2162
E03897,m,8,CM2,P2676
E03898,f,12,3ème,P0653
E03899,m,11,5ème,P1425
E03900,m,13,3ème,P4571
E03901,m,13,3ème,P0539
E03902,f,14,Terminale,P3732
E03903,f,14,CM1,P0368
E03904,f,14,CM2,P1484
E03905,m,13,5ème,P2710
E03906,f,14,4ème,P1326
E03907,f,9,5ème,P1224
E03908,f,14,5ème,P3232
E03909,m,10,3ème,P4593
E03910,m,12,5ème,P3954
E03911,m,12,Terminale,P3207
E03912,m,8,6ème,P2681
E03913,m,14,CM1,P3114
E03914,m,11,Terminale,P0913
E03915,m,13,5ème,P1842
E03916,f,15,Terminale,P2768
E03917,m,8,2nde,P0906
E03918,m,11,5ème,P0510
E03919,f,10,5ème,P3158
E03920,m,15,6ème,P0238
E03921,m,13,Terminale,P3415
E03922,f,8,1ère,P4795
E03923,f,11,CM2,P0740
E03924,m,9,4ème,P3409
E03925,m,14,CM1,P1617
E03926,m,9,2nde,P1051
E03927,f,14,2nde,P2998
E03928,m,10,CM2,P1790
E03929,m,10,CM1,P2590
E03930,f,14,5ème,P4774
E03931,f,8,1ère,P1171
E03932,f,15,2nde,P3926
E03933,f,12,CM1,P1075
E03934,f,12,Terminale,P1978
E03935,f,14,Terminale,P1291
E03936,f,11,1ère,P2663
E03937,f,9,2nde,P1419
E03938,f,15,CM2,P1304
E03939,f,14,Terminale,P2281
E03940,m,8,4ème,P1697
E03941,f,8,CM1,P1494
E03942,m,12,4ème,P4817
E03943,f,11,6ème,P1848
E03944,m,12,3ème,P2722
E03945,m,8,Terminale,P3230
E03946,f,15,6ème,P2437
E03947,f,10,5ème,P0030
E03948,f,11,4ème,P0204
E03949,f,8,4ème,P4002
E03950,m,13,CM2,P0605
E03951,f,11,2nde,P4613
E03952,f,10,CM2,P4028
E03953,f,9,CM1,P0445
E03954,m,14,5ème,P3615
E03955,m,12,6ème,P2832
E03956,f,12,3ème,P0704
E03957,f,13,4ème,P4551
E03958,m,11,CM1,P0963
E03959,m,15,5ème,P1820
E03960,f,10,4ème,P2361
E03961,f,12,2nde,P2393
E03962,m,9,4ème,P4420
E03963,f,13,CM1,P1662
E03964,f,15,CM1,P3570
E03965,f,13,4ème,P2072
E03966,f,10,CM2,P2308
E03967,m,13,Terminale,P0088
E03968,m,11,5ème,P0743
E03969,f,15,Terminale,P1062
E03970,f,12,3ème,P2849
E03971,m,12,2nde,P3545
E03972,f,15,3ème,P2772
E03973,f,11,4ème,P1727
E03974,m,9,3ème,P0822
E03975,f,14,3ème,P2779
E03976,m,14,4ème,P2575
E03977,f,14,CM1,P3996
E03978,f,14,6ème,P4028
E03979,m,13,6ème,P3696
E03980,f,15,2nde,P1995
E03981,m,10,CM1,P4561
E03982,f,9,3ème,P0687
E03983,f,10,4ème,P2608
E03984,f,12,CM2,P3981
E03985,m,14,2nde,P0069
E03986,m,8,3ème,P3563
E03987,f,12,Terminale,P3408
E03988,m,15,1ère,P2520
E03989,f,11,Terminale,P2950
E03990,f,10,2nde,P4791
E03991,f,10,CM2,P3061
E03992,m,11,5ème,P0054
E03993,f,10,CM2,P2729
E03994,m,10,CM1,P3560
E03995,f,10,4ème,P2506
E03996,f,11,4ème,P3420
E03997,m,15,2nde,P3913
E03998,m,8,4ème,P0897
E03999,f,10,CM2,P2234
E04000,m,15,3ème,P3133
E04001,m,8,4ème,P2110
E04002,f,15,CM1,P2304
E04003,f,13,4ème,P1175
E04004,f,11,4ème,P1369
E04005,m,13,CM1,P2101
E04006,m,15,6ème,P2669
E04007,m,14,1ère,P3145
E04008,m,8,Terminale,P0014
E04009,f,14,4ème,P4132
E04010,f,15,Terminale,P2277
E04011,m,13,CM2,P1991
E04012,m,11,2nde,P4485
E04013,m,15,CM1,P3529
E04014,f,15,CM1,P2774
E04015,f,14,2nde,P3554
E04016,f,10,CM2,P2537
E04017,f,9,CM2,P0972
E04018,f,11,Terminale,P2649
E04019,m,15,2nde,P0185
E04020,f,10,CM1,P3519
E04021,m,14,CM1,P3226
E04022,f,11,3ème,P2789
E04023,m,15,3ème,P4668
E04024,m,11,1ère,P3252
E04025,f,12,5ème,P1364
E04026,f,14,2nde,P0725
E04027,m,9,2nde,P2771
E04028,m,15,4ème,P2581
E04029,f,8,CM2,P1448
E04030,f,8,6ème,P3008
E04031,m,9,2nde,P0723
E04032,f,10,5ème,P4829
E04033,m,15,5ème,P1885
E04034,m,14,3ème,P1751
E04035,m,8,CM1,P3972
E04036,f,8,Terminale,P1427
E04037,m,10,Terminale,P3378
E04038,m,11,4ème,P3367
E04039,f,9,3ème,P0022
E04040,m,11,3ème,P0417
E04041,m,13,1ère,P3721
E04042,f,8,4ème,P3929
E04043,m,15,CM1,P0375
E04044,m,8,Terminale,P4326
E04045,f,8,CM1,P2484
E04046,f,8,Terminale,P4668
E04047,m,15,5ème,P2692
E04048,m,15,6ème,P0354
E04049,f,11,6ème,P0564
E04050,f,10,6ème,P2261
E04051,f,13,6ème,P4058
E04052,m,11,5ème,P0855
E04053,m,13,6ème,P0936
E04054,m,11,Terminale,P3114
E04055,f,15,2nde,P4437
E04056,m,13,2nde,P1322
E04057,f,9,CM1,P4313
E04058,f,8,4ème,P3738
E04059,m,13,4ème,P3788
E04060,f,10,3ème,P4509
E04061,m,10,4ème,P1358
E04062,f,11,5ème,P1462
E04063,m,9,6ème,P1592
E04064,f,8,3ème,P3711
E04065,f,11,5ème,P4834
E04066,m,14,3ème,P4338
E04067,m,13,Terminale,P0768
E04068,f,9,2nde,P4389
E04069,f,10,1ère,P3692
E04070,f,12,6ème,P1705
E04071,m,9,Terminale,P2533
E04072,f,9,2nde,P1714
E04073,f,15,Terminale,P2151
E04074,f,9,1ère,P2246
E04075,f,11,3ème,P0175
E04076,f,8,Terminale,P0414
E04077,m,12,Terminale,P0341
E04078,f,9,5ème,P2076
E04079,f,13,3ème,P2538
E04080,f,9,4ème,P0433
E04081,f,11,5ème,P2066
E04082,f,9,3ème,P2607
E04083,m,14,1ère,P4605
E04084,m,14,2nde,P2130
E04085,f,8,4ème,P1529
E04086,f,15,Terminale,P2360
E04087,f,8,4ème,P3716
E04088,f,12,CM2,P1288
E04089,f,9,CM2,P1797
E04090,f,9,4ème,P1241
E04091,m,13,5ème,P3084
E04092,f,9,Terminale,P0203
E04093,m,14,CM2,P1600
E04094,f,13,3ème,P4191
E04095,f,9,1ère,P3332
E04096,m,14,CM1,P0502
E04097,f,12,4ème,P4508
E04098,f,8,CM2,P1982
E04099,f,9,CM2,P0941
E04100,m,8,1ère,P0815
E04101,f,8,2nde,P0158
E04102,f,14,Terminale,P1320
E04103,m,12,4ème,P0541
E04104,m,13,CM1,P0609
E04105,f,14,Terminale,P4470
E04106,m,9,4ème,P4296
E04107,f,10,3ème,P2459
E04108,f,11,CM1,P0217
E04109,m,11,CM2,P0589
E04110,f,14,5ème,P0048
E04111,f,10,2nde,P4746
E04112,f,14,CM1,P4168
E04113,m,14,Terminale,P2608
E04114,m,13,CM1,P3082
E04115,m,11,CM1,P1771
E04116,f,8,2nde,P0337
E04117,f,13,5ème,P2540
E04118,m,9,CM1,P0661
E04119,f,12,CM2,P4893
E04120,m,14,Terminale,P3662
E04121,f,8,6ème,P2728
E04122,f,10,3ème,P1206
E04123,m,13,4ème,P4540
E04124,f,10,5ème,P4227
E04125,f,10,CM2,P1243
E04126,m,13,5ème,P1674
E04127,f,9,CM2,P3914
E04128,f,12,5ème,P2562
E04129,f,11,CM2,P4661
E04130,m,12,2nde,P0405
E04131,m,10,3ème,P0562
E04132,f,10,Terminale,P0091
E04133,m,12,Terminale,P3739
E04134,m,8,Terminale,P0071
E04135,m,15,CM2,P3911
E04136,m,11,5ème,P4675
E04137,f,9,3ème,P0380
E04138,f,15,2nde,P3688
E04139,f,14,1ère,P2819
E04140,f,15,1ère,P4850
E04141,f,14,5ème,P4609
E04142,f,11,4ème,P3957
E04143,f,13,6ème,P1419
E04144,f,14,6ème,P2931
E04145,m,8,6ème,P2899
E04146,f,10,CM1,P2780
E04147,m,10,4ème,P4359
E04148,f,15,6ème,P0517
E04149,m,11,1ère,P1590
E04150,f,11,Terminale,P0995
E04151,f,13,5ème,P3978
E04152,m,15,5ème,P1500
E04153,f,10,5ème,P4354
E04154,m,12,Terminale,P2939
E04155,m,9,2nde,P0759
E04156,f,15,6ème,P3807
E04157,f,12,6ème,P4342
E04158,m,8,6ème,P3163
E04159,f,13,2nde,P0877
E04160,f,9,3ème,P1429
E04161,f,10,CM1,P1803
E04162,f,12,3ème,P4313
E04163,f,8,CM2,P3463
E04164,m,10,4ème,P0579
E04165,m,11,Terminale,P1625
E04166,m,15,5ème,P2600
E04167,m,14,4ème,P2697
E04168,m,15,5ème,P2844
E04169,f,10,Terminale,P1445
E04170,f,15,6ème,P0666
E04171,f,14,CM1,P3443
E04172,m,9,4ème,P2379
E04173,m,9,5ème,P1226
E04174,m,11,CM1,P0018
E04175,f,10,CM1,P3086
E04176,m,14,5ème,P4475
E04177,m,15,CM2,P2793
E04178,m,13,1ère,P1125
E04179,f,14,1ère,P4067
E04180,f,9,3ème,P3183
E04181,m,11,1ère,P2022
E04182,m,12,CM1,P0870
E04183,f,13,CM2,P2816
E04184,m,11,3ème,P4320
E04185,f,11,3ème,P1205
E04186,f,8,2nde,P0035
E04187,f,12,3ème,P4346
E04188,m,8,CM1,P0077
E04189,f,14,5ème,P0058
E04190,m,15,4ème,P3841
E04191,f,15,4ème,P3782
E04192,m,12,6ème,P1691
E04193,m,8,2nde,P4506
E04194,m,13,2nde,P1799
E04195,f,9,4ème,P1048
E04196,m,13,6ème,P4737
E04197,m,9,2nde,P4503
E04198,m,12,Terminale,P0204
E04199,m,14,Terminale,P3679
E04200,f,9,2nde,P0721
E04201,m,12,1ère,P0001
E04202,m,15,5ème,P2825
E04203,m,10,Terminale,P0229
E04204,f,14,Terminale,P4193
E04205,m,11,Terminale,P2962
E04206,m,11,4ème,P1005
E04207,f,11,2nde,P1338
E04208,m,10,6ème,P0201
E04209,m,13,4ème,P1723
E04210,f,12,CM2,P2665
E04211,m,8,5ème,P0743
E04212,m,13,3ème,P2909
E04213,f,14,3ème,P3842
E04214,m,8,CM2,P4569
E04215,m,14,1ère,P3773
E04216,m,14,5ème,P4476
E04217,m,15,Terminale,P4492
E04218,m,14,4ème,P4412
E04219,f,9,CM1,P1736
E04220,m,8,Terminale,P3362
E04221,f,14,4ème,P2590
E04222,f,15,3ème,P1291
E04223,m,15,Terminale,P3686
E04224,f,15,4ème,P4632
E04225,f,10,6ème,P1217
E04226,m,10,2nde,P0845
E04227,m,15,6ème,P0855
E04228,m,14,4ème,P3715
E04229,f,8,5ème,P3042
E04230,m,12,4ème,P4401
E04231,m,15,3ème,P1388
E04232,m,13,CM2,P3446
E04233,f,15,5ème,P1609
E04234,m,13,6ème,P4807
E04235,f,12,Terminale,P4771
E04236,f,11,Terminale,P2508
E04237,f,14,CM2,P1738
E04238,f,13,1ère,P3171
E04239,f,8,6ème,P1069
E04240,m,14,CM2,P2317
E04241,m,12,4ème,P4720
E04242,f,13,6ème,P0954
E04243,f,12,3ème,P2205
E04244,m,13,4ème,P1363
E04245,m,10,1ère,P4637
E04246,m,10,4ème,P3102
E04247,f,12,CM2,P4797
E04248,f,8,Terminale,P1890
E04249,f,14,3ème,P3939
E04250,f,12,3ème,P0713
E04251,m,15,Terminale,P4158
E04252,m,15,6ème,P4935
E04253,f,9,5ème,P0163
E04254,f,15,5ème,P0294
E04255,f,14,5ème,P1249
E04256,f,13,Terminale,P1794
E04257,f,10,4ème,P1976
E04258,f,11,3ème,P4728
E04259,f,10,CM1,P2617
E04260,m,8,1ère,P0429
E04261,f,8,5ème,P2047
E04262,m,8,6ème,P0130
E04263,f,11,CM1,P4622
E04264,m,15,1ère,P3170
E04265,f,11,CM2,P4358
E04266,f,8,CM2,P1332
E04267,m,14,3ème,P1537
E04268,f,10,Terminale,P1674
E04269,f,10,CM1,P1789
E04270,f,14,CM2,P1419
E04271,m,15,CM1,P0919
E04272,f,15,Terminale,P1591
E04273,m,15,3ème,P3860
E04274,f,10,CM1,P3889
E04275,f,12,CM2,P4524
E04276,f,10,1ère,P1614
E04277,f,13,2nde,P1469
E04278,m,13,3ème,P3187
E04279,m,15,CM2,P0979
E04280,m,14,CM2,P3876
E04281,f,9,5ème,P0534
E04282,m,9,1ère,P1038
E04283,f,9,1ère,P2635
E04284,m,8,2nde,P4043
E04285,m,8,Terminale,P3430
E04286,m,14,6ème,P3085
E04287,m,9,6ème,P4710
E04288,f,8,5ème,P0071
E04289,m,9,3ème,P4567
E04290,f,8,CM2,P0430
E04291,f,11,5ème,P1460
E04292,f,15,5ème,P4485
E04293,m,11,Terminale,P2619
E04294,m,15,2nde,P0639
E04295,f,13,6ème,P0841
E04296,m,11,CM1,P3157
E04297,m,11,Terminale,P4508
E04298,m,15,4ème,P1409
E04299,f,14,CM2,P0512
E04300,f,12,6ème,P4934
E04301,m,12,3ème,P3793
E04302,f,10,6ème,P0494
E04303,f,12,6ème,P3833
E04304,f,13,6ème,P1060
E04305,m,10,CM1,P3964
E04306,f,14,Terminale,P1701
E04307,f,10,2nde,P0166
E04308,m,8,3ème,P4744
E04309,m,11,CM1,P0936
E04310,m,15,2nde,P2465
E04311,m,12,3ème,P4334
E04312,m,12,2nde,P0152
E04313,f,11,5ème,P3523
E04314,f,8,3ème,P2190
E04315,f,11,2nde,P1557
E04316,m,15,2nde,P3639
E04317,f,8,Terminale,P2899
E04318,f,10,CM1,P3056
E04319,f,13,CM2,P0943
E04320,m,9,CM2,P4398
E04321,f,8,1ère,P1807
E04322,m,10,1ère,P3619
E04323,f,11,5ème,P3733
E04324,f,10,1ère,P4621
E04325,m,8,2nde,P2518
E04326,f,13,5ème,P2003
E04327,m,12,4ème,P4228
E04328,f,13,2nde,P1196
E04329,m,8,1ère,P2632
E04330,m,10,3ème,P0437
E04331,f,12,6ème,P1416
E04332,m,14,6ème,P0753
E04333,m,14,4ème,P3070
E04334,f,9,CM2,P3341
E04335,f,8,5ème,P2846
E04336,m,8,5ème,P1499
E04337,m,8,5ème,P0458
E04338,m,9,3ème,P3812
E04339,f,13,1ère,P0167
E04340,f,14,Terminale,P4236
E04341,f,8,2nde,P1404
E04342,m,8,CM1,P4277
E04343,f,12,6ème,P1758
E04344,m,14,Terminale,P0132
E04345,m,12,6ème,P3081
E04346,m,10,6ème,P0810
E04347,f,10,4ème,P0121
E04348,f,13,CM1,P4488
E04349,m,13,5ème,P0826
E04350,m,14,CM2,P2476
E04351,f,10,1ère,P4436
E04352,m,9,5ème,P4255
E04353,m,13,1ère,P0053
E04354,f,8,Terminale,P0950
E04355,m,10,Terminale,P4111
E04356,m,12,3ème,P2020
E04357,m,14,CM1,P0774
E04358,f,11,3ème,P3565
E04359,f,9,4ème,P4955
E04360,m,14,Terminale,P4992
E04361,f,12,5ème,P3176
E04362,f,8,3ème,P2544
E04363,m,15,2nde,P0723
E04364,m,12,CM2,P4147
E04365,f,8,3ème,P2530
E04366,f,13,CM1,P0425
E04367,f,11,2nde,P3018
E04368,m,13,5ème,P1785
E04369,m,12,CM2,P3092
E04370,m,15,Terminale,P3094
E04371,m,11,1ère,P3798
E04372,m,15,Terminale,P3275
E04373,m,15,6ème,P3632
E04374,m,10,3ème,P3618
E04375,f,13,4ème,P1649
E04376,m,11,CM1,P0598
E04377,m,14,3ème,P2636
E04378,m,11,CM2,P0911
E04379,f,12,CM1,P4259
E04380,m,13,5ème,P3380
E04381,m,15,CM2,P2873
E04382,m,10,5ème,P1865
E04383,m,12,CM1,P2683
E04384,m,8,CM2,P1213
E04385,f,9,4ème,P4022
E04386,f,9,Terminale,P0571
E04387,m,8,2nde,P0303
E04388,m,11,Terminale,P4383
E04389,m,13,2nde,P2894
E04390,f,15,Terminale,P4023
E04391,m,12,2nde,P4432
E04392,f,15,3ème,P1848
E04393,m,8,5ème,P2446
E04394,m,11,6ème,P3069
E04395,f,8,CM1,P4252
E04396,m,13,3ème,P3641
E04397,f,11,Terminale,P4027
E04398,f,9,2nde,P1789
E04399,m,8,2nde,P2437
E04400,f,11,Terminale,P0747
E04401,m,10,4ème,P0837
E04402,f,12,6ème,P4999
E04403,f,9,3ème,P1776
E04404,f,9,5ème,P3761
E04405,f,8,Terminale,P4864
E04406,m,11,2nde,P1191
E04407,m,10,5ème,P2249
E04408,m,12,CM2,P3058
E04409,m,15,4ème,P3572
E04410,m,15,2nde,P3500
E04411,m,14,2nde,P0611
E04412,f,10,6ème,P1636
E04413,f,9,4ème,P0232
